Time (ms); Pri Amplitude (mm)
388473;148.4015
388548;148.3449
388621;148.302
388691;148.3134
388763;148.1807
388833;148.1968
388913;148.196
388981;148.1775
389060;148.1624
389134;148.0278
389204;148.1623
389274;148.1238
389348;148.0716
389421;148.0559
389491;148.0925
389569;147.9915
389638;147.9764
389709;147.9702
389786;148.0499
389861;147.9655
389934;148.0149
390006;148.0237
390077;147.991
390148;148.0191
390221;147.9661
390294;147.9909
390367;147.9626
390439;147.8629
390513;147.9046
390583;147.9582
390659;148.0822
390731;148.057
390804;148.1551
390874;148.1934
390951;148.3022
391023;148.3431
391093;148.3844
391168;148.3339
391249;148.4288
391318;148.4381
391391;148.5061
391461;148.4611
391536;148.4557
391605;148.3875
391683;148.4512
391747;148.4497
391820;148.3586
391898;148.3539
391969;148.2819
392039;148.3083
392116;148.2526
392188;148.2015
392260;148.2106
392337;148.0721
392407;148.2084
392478;148.0402
392551;148.1436
392623;148.0189
392698;148.1433
392769;148.0717
392845;147.9748
392923;148.0388
392993;148.0388
393065;147.9053
393136;147.9893
393210;147.9399
393284;147.9792
393357;147.9731
393430;148.0632
393503;148.1267
393573;148.2074
393648;148.1904
393717;148.2667
393794;148.3856
393870;148.3903
393937;148.3745
394009;148.4126
394082;148.5022
394157;148.5253
394235;148.497
394303;148.5879
394376;148.5272
394446;148.5625
394515;148.5958
394591;148.4579
394664;148.4741
394740;148.4681
394809;148.4866
394883;148.3627
394955;148.3627
395031;148.3475
395101;148.381
395180;148.4112
395248;148.3507
395325;148.411
395398;148.3633
395467;148.305
395539;148.3042
395612;148.2295
395686;148.2437
395763;148.1359
395834;148.1476
395906;148.1946
395978;148.182
396042;148.145
396121;148.1371
396198;148.2752
396268;148.1808
396337;148.3099
396416;148.2557
396484;148.3938
396558;148.3638
396630;148.2956
396706;148.1682
396777;148.179
396849;148.207
396928;147.9976
396995;148.0786
397066;148.1645
397147;148.1315
397218;148.1558
397289;148.1748
397360;148.1478
397433;148.2553
397505;148.1456
397577;148.0832
397654;148.0382
397724;147.9819
397793;148.0897
397867;148.1652
397944;148.2532
398016;148.2937
398089;148.4542
398159;148.5251
398242;148.6092
398307;148.7769
398384;148.9658
398462;149.0526
398534;149.0117
398597;149.0787
398674;148.966
398749;148.9078
398816;148.9224
398891;148.8565
398967;148.8203
399036;148.8101
399102;148.6482
399185;148.5986
399260;148.4808
399335;148.3437
399399;148.4378
399471;148.323
399555;148.3295
399619;148.2696
399692;148.2643
399763;148.2578
399839;148.1881
399910;148.0825
399982;148.1175
400056;148.1277
400129;148.0144
400202;147.9844
400277;148.0202
400347;148.0175
400421;147.9961
400499;147.8986
400562;147.9221
400646;148.0583
400713;147.8958
400783;147.8714
400856;147.8994
400935;147.8434
401005;147.7903
401074;147.8575
401153;147.9657
401220;148.1306
401292;148.1308
401372;148.1901
401447;148.2829
401516;148.4096
401586;148.4292
401655;148.5439
401732;148.6157
401809;148.7585
401876;148.9262
401956;149.0741
402032;149.1963
402095;149.1989
402172;149.2431
402239;149.0972
402309;148.9985
402385;148.9432
402466;148.8528
402540;148.7507
402610;148.6439
402684;148.5661
402748;148.5113
402830;148.3974
402898;148.4008
402972;148.4069
403041;148.3172
403117;148.2625
403185;148.1385
403261;148.1236
403339;148.1809
403406;148.1313
403480;148.1033
403551;148.0084
403626;148.0018
403698;148.0369
403778;147.9507
403841;147.9336
403922;148.0074
403992;148.1007
404062;148.1434
404139;148.1758
404214;148.2474
404282;148.3171
404356;148.4383
404430;148.6171
404499;148.9407
404577;149.4315
404644;149.614
404724;149.4931
404789;150.4082
404866;152.2007
404935;151.7889
405007;151.2367
405083;150.8123
405153;149.8797
405231;149.4684
405300;148.9492
405372;148.9224
405450;148.6179
405513;148.5235
405595;148.3609
405671;148.2152
405731;148.1799
405809;148.1136
405885;148.0849
405960;148.0417
406032;148.0117
406097;147.9404
406177;147.8268
406247;147.8605
406323;147.7845
406395;147.793
406465;147.9071
406542;148.0121
406611;148.1803
406685;148.3072
406757;148.502
406831;148.7045
406907;148.8221
406974;148.9828
407052;149.1294
407124;149.1056
407195;148.981
407268;148.9808
407339;148.85
407425;148.966
407488;148.8295
407559;148.8112
407636;148.6816
407705;148.5911
407777;148.5392
407851;148.5082
407923;148.4586
407999;148.3641
408069;148.3793
408147;148.2395
408214;148.3008
408292;148.2751
408368;148.225
408435;148.2038
408502;148.1435
408582;148.1803
408652;148.0726
408731;148.0668
408795;147.9612
408869;147.9895
408942;148.0177
409018;147.9835
409087;147.9914
409162;148.0584
409234;148.0511
409305;148.1273
409381;148.1298
409457;148.2469
409529;148.4231
409599;148.3717
409673;148.5377
409748;148.7343
409821;148.9395
409892;149.0796
409965;149.2198
410040;149.2316
410108;149.1575
410177;149.0179
410257;148.9418
410323;148.8385
410402;148.6663
410472;148.6509
410546;148.591
410618;148.6341
410693;148.4083
410763;148.4827
410839;148.3283
410912;148.309
410986;148.3368
411055;148.2822
411130;148.2093
411204;148.2016
411272;148.0718
411347;148.1195
411421;148.0274
411492;148.1564
411569;148.0383
411643;148.1107
411713;148.0993
411779;148.0987
411859;148.0792
411933;148.0508
412007;148.0639
412083;148.0349
412147;148.088
412219;148.2093
412290;148.1483
412368;148.2921
412441;148.3642
412521;148.5162
412582;148.5455
412658;148.7419
412734;148.9075
412802;148.9396
412875;149.1112
412954;149.1166
413024;149.0844
413104;148.9701
413174;148.996
413243;148.8457
413317;148.7297
413391;148.688
413458;148.6379
413537;148.5441
413607;148.4509
413678;148.4196
413747;148.3903
413823;148.2035
413902;148.2467
413969;148.0781
414045;148.0967
414119;147.989
414194;148.0762
414266;148.0599
414335;148.1092
414402;148.0133
414474;148.0463
414552;147.9842
414631;148.0103
414704;147.9228
414773;147.8113
414855;147.795
414925;147.8832
414994;147.8742
415063;147.8669
415135;147.8134
415208;147.9302
415281;147.964
415352;147.9814
415427;148.069
415499;148.1068
415574;148.2166
415646;148.2063
415717;148.2843
415791;148.3795
415863;148.4821
415932;148.5892
416008;148.7375
416080;148.7836
416158;148.8773
416230;148.8375
416298;148.727
416373;148.7336
416449;148.5998
416519;148.4592
416588;148.4243
416665;148.3924
416736;148.3721
416810;148.18
416883;148.2507
416959;148.1747
417032;148.1731
417103;148.1122
417175;148.1161
417252;148.1053
417324;148.0226
417392;148.0641
417466;147.9933
417545;148.0192
417614;147.9711
417684;147.9905
417766;147.8161
417832;147.9005
417898;147.8499
417979;147.8772
418054;147.8264
418122;147.9256
418198;147.7887
418268;147.7717
418344;147.8545
418418;147.7455
418491;147.8483
418557;147.7184
418630;147.8258
418707;147.9318
418777;147.9085
418854;148.0698
418921;148.15
419000;148.1771
419069;148.3173
419141;148.4151
419213;148.5791
419286;148.7212
419358;148.6802
419434;148.7918
419509;148.6266
419581;148.5296
419652;148.5299
419725;148.4149
419794;148.3993
419869;148.3748
419942;148.3667
420014;148.1924
420088;148.0786
420167;148.1412
420233;148.064
420306;148.0464
420378;147.9513
420451;147.8022
420529;147.7947
420595;147.8463
420671;147.7925
420744;147.8122
420822;147.7924
420890;147.7751
420961;147.702
421035;147.7259
421108;147.7633
421178;147.7249
421255;147.7312
421332;147.6484
421402;147.6546
421478;147.6389
421545;147.578
421624;147.5988
421692;147.745
421764;147.7118
421836;147.8559
421911;147.8633
421980;147.9034
422058;147.9494
422131;148.0562
422205;148.0616
422279;148.1212
422350;148.1855
422422;148.2062
422492;148.4101
422573;148.4237
422638;148.5786
422708;148.4965
422781;148.5426
422858;148.5436
422940;148.4248
423000;148.4997
423076;148.3709
423147;148.275
423223;148.2231
423297;148.1921
423368;148.0581
423444;148.0374
423511;147.9737
423581;147.9279
423659;147.9741
423732;147.9089
423805;147.8089
423879;147.8777
423951;147.8579
424022;147.7921
424097;147.761
424167;147.6929
